time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-01-07 13:03:34.891 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119827472384,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,246594048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:04:34.904 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119835471872,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,263371264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:05:34.923 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119841136640,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,277002752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:06:34.936 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119839920128,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,22,88849872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:07:34.948 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119840231424,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,105627088,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:08:34.962 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119837433856,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,121355728,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:09:34.978 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119836200960,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,147570128,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:10:34.993 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119834927104,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,161201616,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:11:35.004 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119850426368,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,194756048,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:12:35.015 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119848603648,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,207338960,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:13:35.029 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119850766336,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,234601936,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:14:19.260 UTC, , , , , , , , , ,125,3173885,28032, , ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,119854825472,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1736254414620,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,2,17,179050112,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:34:06.435 UTC, , , , , , , , , ,125,3160661,14728,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,3, ,24,13, , , , , , , , , , , , , ,13716,2, ,11341, , , , , , ,-1,-1,-1,-1, , , , , ,2,116, , , , , , , , , , , , , , , , , , , , , , , , , , ,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , ,22, , ,3, , ,3, , ,22,1,2048,1, , , , , ,121556,36, , , , , , , , ,21,87,115960464,3, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:35:06.450 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, ,32,1,0.03, , , , , , , ,4,4, , , ,3,1,4, ,26,25, , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,108025655296,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , ,27, , , , , ,3, , ,27,1, , , , , , , ,10602,27, , , , , , , , ,6,12,481381456,2, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, , , , , , , , , , , 
2025-01-14 12:36:06.469 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,108023410688,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,503401552,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:37:06.497 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,110037319680,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,521227344,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:38:06.523 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,110015049728,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,14,109534928,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:39:06.547 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,110007570432,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,316104400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:39:18.240 UTC, , , , , , , , , ,125,3173021,27168, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,110006050816,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858046353,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,12,183572944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:41:31.025 UTC, , , , , , , , , ,125,3160581,14728, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,23,12, , , , , , , , , , , , , ,13716,2, ,11341, , , , , , ,-1,-1,-1,-1, , , , , ,2,116, , , , , , , , , , , , , , , , , , , , , , , , , , ,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , ,21, , ,2, , ,3, , ,21, ,2048,1, , , , , ,119465,34, , , , , , , , ,30,31,93373248,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:42:31.028 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, ,33,1,0.03, , , , , , , ,4,4, , , ,3,1,4, ,27,26, , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,393497346048,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , ,28, , ,1, , ,3, , ,28,1, , , , , , , ,12693,29, , , , , , , , ,6,9,120098904,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, , , , , , , , , , , 
2025-01-14 12:43:31.031 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, ,1, , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,393063694336,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,153653336,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , 
2025-01-14 12:44:31.036 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,392439267328,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,193499224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:45:31.040 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,391886274560,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,212373592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:46:31.043 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,391461535744,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,224956504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:47:31.046 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,390878724096,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,239636568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:48:31.050 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,390466109440,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,258510936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:49:31.053 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,390163136512,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,2,88819592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:50:31.058 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,394439032832,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,128665480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:51:31.062 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,394155524096,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,166414216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:52:31.066 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,393856876544,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,197871496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:53:31.069 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,393542238208,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,241911688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:54:31.071 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,393307750400,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,2,74285648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:55:31.074 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,393115009024,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,114131536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:56:31.076 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, ,6, , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,392900050944,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,2,67869968, , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , 
2025-01-14 12:57:31.079 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,392797224960,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,99327248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:58:31.081 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,392493924352,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,137075984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:59:31.085 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,392235974656,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,12,76182528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:00:31.087 UTC, , , , , , , , , ,125,3173133,27168,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,4, , , , , , , , , , , , , , , , ,13716,2, ,11341, , , , ,13763,392063746048,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13763,1736858490842,,, , , , , , , , , ,3145728,13716, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,134902784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
